id,players,team
259,"{'D. Brooks', 'S. Mack', 'M. Conley', 'W. Selden', 'J. Jackson'}",MEM
260,"{'S. Mack', 'M. Conley', 'J. Green', 'G. Temple', 'J. Jackson'}",MEM
261,"{'M. Conley', 'J. Green', 'C. Parsons', 'G. Temple', 'J. Jackson'}",MEM
262,"{'M. Gasol', 'O. Casspi', 'C. Parsons', 'G. Temple', 'M. Conley'}",MEM
263,"{'S. Mack', 'M. Gasol', 'O. Casspi', 'C. Parsons', 'G. Temple'}",MEM
264,"{'K. Anderson', 'S. Mack', 'M. Gasol', 'O. Casspi', 'G. Temple'}",MEM
265,"{'K. Anderson', 'S. Mack', 'O. Casspi', 'G. Temple', 'J. Jackson'}",MEM
266,"{'M. Conley', 'M. Gasol', 'C. Parsons', 'G. Temple', 'J. Jackson'}",MEM
267,"{'S. Mack', 'M. Gasol', 'C. Parsons', 'G. Temple', 'J. Jackson'}",MEM
268,"{'K. Anderson', 'S. Mack', 'M. Gasol', 'G. Temple', 'J. Jackson'}",MEM
269,"{'K. Anderson', 'D. Brooks', 'M. Conley', 'O. Casspi', 'J. Jackson'}",MEM
270,"{'K. Anderson', 'D. Brooks', 'S. Mack', 'M. Gasol', 'O. Casspi'}",MEM
271,"{'D. Brooks', 'S. Mack', 'M. Gasol', 'O. Casspi', 'G. Temple'}",MEM
272,"{'D. Brooks', 'M. Conley', 'O. Casspi', 'M. Gasol', 'G. Temple'}",MEM
273,"{'D. Brooks', 'M. Conley', 'M. Gasol', 'G. Temple', 'J. Jackson'}",MEM
274,"{'D. Brooks', 'S. Mack', 'O. Casspi', 'G. Temple', 'J. Jackson'}",MEM
275,"{'D. Brooks', 'S. Mack', 'W. Selden', 'O. Casspi', 'J. Jackson'}",MEM
276,"{'M. Brogdon', 'E. Bledsoe', 'G. Antetokounmpo', 'B. Lopez', 'K. Middleton'}",MIL
277,"{'E. İlyasova', 'E. Bledsoe', 'G. Antetokounmpo', 'B. Lopez', 'K. Middleton'}",MIL
278,"{'J. Henson', 'E. İlyasova', 'E. Bledsoe', 'D. DiVincenzo', 'K. Middleton'}",MIL
279,"{'J. Henson', 'E. İlyasova', 'M. Brogdon', 'D. DiVincenzo', 'K. Middleton'}",MIL
280,"{'E. İlyasova', 'M. Brogdon', 'D. DiVincenzo', 'C. Wood', 'K. Middleton'}",MIL
281,"{'E. İlyasova', 'M. Brogdon', 'D. DiVincenzo', 'G. Antetokounmpo', 'C. Wood'}",MIL
282,"{'J. Henson', 'E. İlyasova', 'M. Brogdon', 'D. DiVincenzo', 'G. Antetokounmpo'}",MIL
283,"{'J. Henson', 'M. Brogdon', 'D. DiVincenzo', 'G. Antetokounmpo', 'T. Snell'}",MIL
284,"{'M. Brogdon', 'D. DiVincenzo', 'G. Antetokounmpo', 'T. Snell', 'B. Lopez'}",MIL
285,"{'M. Brogdon', 'G. Antetokounmpo', 'T. Snell', 'B. Lopez', 'K. Middleton'}",MIL
286,"{'E. Bledsoe', 'G. Antetokounmpo', 'T. Snell', 'B. Lopez', 'K. Middleton'}",MIL
287,"{'J. Henson', 'E. İlyasova', 'E. Bledsoe', 'T. Snell', 'K. Middleton'}",MIL
288,"{'J. Henson', 'E. İlyasova', 'E. Bledsoe', 'G. Antetokounmpo', 'K. Middleton'}",MIL
289,"{'J. Henson', 'E. İlyasova', 'E. Bledsoe', 'D. DiVincenzo', 'G. Antetokounmpo'}",MIL
290,"{'E. İlyasova', 'M. Brogdon', 'D. DiVincenzo', 'G. Antetokounmpo', 'T. Snell'}",MIL
291,"{'E. İlyasova', 'M. Brogdon', 'G. Antetokounmpo', 'T. Snell', 'B. Lopez'}",MIL
292,"{'E. İlyasova', 'E. Bledsoe', 'D. DiVincenzo', 'B. Lopez', 'K. Middleton'}",MIL
293,"{'J. Henson', 'E. İlyasova', 'M. Brogdon', 'D. DiVincenzo', 'T. Snell'}",MIL
294,"{'E. Bledsoe', 'D. DiVincenzo', 'G. Antetokounmpo', 'B. Lopez', 'K. Middleton'}",MIL
295,"{'E. İlyasova', 'E. Bledsoe', 'T. Snell', 'B. Lopez', 'K. Middleton'}",MIL
296,"{'E. İlyasova', 'M. Brogdon', 'T. Snell', 'B. Lopez', 'K. Middleton'}",MIL
297,"{'J. Henson', 'M. Dellavedova', 'D. DiVincenzo', 'T. Snell', 'C. Wood'}",MIL
298,"{'M. Dellavedova', 'D. DiVincenzo', 'P. Connaughton', 'C. Wood', 'S. Brown'}",MIL
299,"{'J. Henson', 'M. Dellavedova', 'P. Connaughton', 'C. Wood', 'S. Brown'}",MIL
300,"{'T. Gibson', 'J. Teague', 'J. Butler', 'A. Wiggins', 'K. Towns'}",MIN
301,"{'D. Rose', 'T. Gibson', 'J. Teague', 'A. Wiggins', 'K. Towns'}",MIN
302,"{'D. Rose', 'J. Teague', 'A. Tolliver', 'A. Wiggins', 'K. Towns'}",MIN
303,"{'D. Rose', 'A. Tolliver', 'T. Jones', 'G. Dieng', 'A. Wiggins'}",MIN
304,"{'D. Rose', 'A. Tolliver', 'J. Butler', 'T. Jones', 'G. Dieng'}",MIN
305,"{'D. Rose', 'A. Tolliver', 'J. Butler', 'T. Jones', 'K. Towns'}",MIN
306,"{'A. Tolliver', 'J. Butler', 'T. Jones', 'A. Wiggins', 'K. Towns'}",MIN
307,"{'D. Rose', 'T. Gibson', 'J. Teague', 'G. Dieng', 'A. Wiggins'}",MIN
308,"{'J. Teague', 'A. Tolliver', 'J. Butler', 'A. Wiggins', 'K. Towns'}",MIN
309,"{'D. Rose', 'T. Gibson', 'J. Butler', 'T. Jones', 'G. Dieng'}",MIN
310,"{'D. Rose', 'T. Gibson', 'J. Butler', 'T. Jones', 'K. Towns'}",MIN
311,"{'J. Teague', 'J. Butler', 'T. Jones', 'A. Wiggins', 'K. Towns'}",MIN
312,"{'J. Holiday', 'N. Mirotić', 'E. Moore', 'A. Davis', 'E. Payton'}",NOP
313,"{'E. Moore', 'A. Davis', 'J. Randle', 'D. Miller', 'E. Payton'}",NOP
314,"{'A. Davis', 'J. Randle', 'S. Hill', 'D. Miller', 'E. Payton'}",NOP
315,"{'I. Clark', 'N. Mirotić', 'J. Randle', 'S. Hill', 'D. Miller'}",NOP
316,"{'I. Clark', 'J. Holiday', 'N. Mirotić', 'J. Randle', 'D. Miller'}",NOP
317,"{'J. Holiday', 'A. Davis', 'E. Moore', 'J. Randle', 'E. Payton'}",NOP
318,"{'J. Holiday', 'E. Moore', 'A. Davis', 'J. Randle', 'D. Miller'}",NOP
319,"{'J. Holiday', 'A. Davis', 'J. Randle', 'S. Hill', 'D. Miller'}",NOP
320,"{'I. Clark', 'A. Davis', 'J. Randle', 'S. Hill', 'D. Miller'}",NOP
321,"{'I. Clark', 'J. Okafor', 'N. Mirotić', 'S. Hill', 'D. Miller'}",NOP
322,"{'I. Clark', 'J. Okafor', 'F. Jackson', 'S. Hill', 'D. Miller'}",NOP
323,"{'J. Okafor', 'C. Diallo', 'F. Jackson', 'S. Hill', 'T. Frazier'}",NOP
324,"{'N. Vučević', 'T. Ross', 'J. Grant', 'M. Bamba', 'E. Fournier'}",ORL
325,"{'N. Vučević', 'A. Gordon', 'J. Simmons', 'E. Fournier', 'D. Augustin'}",ORL
326,"{'A. Gordon', 'J. Simmons', 'M. Bamba', 'E. Fournier', 'D. Augustin'}",ORL
327,"{'T. Ross', 'J. Grant', 'J. Simmons', 'M. Bamba', 'E. Fournier'}",ORL
328,"{'W. Iwundu', 'T. Ross', 'J. Grant', 'J. Simmons', 'M. Bamba'}",ORL
329,"{'J. Martin', 'W. Iwundu', 'T. Ross', 'J. Grant', 'M. Bamba'}",ORL
330,"{'J. Martin', 'W. Iwundu', 'T. Ross', 'K. Birch', 'I. Briscoe'}",ORL
331,"{'J. Martin', 'W. Iwundu', 'J. Grant', 'K. Birch', 'I. Briscoe'}",ORL
332,"{'N. Powell', 'C. Miles', 'J. Valančiūnas', 'O. Anunoby', 'F. VanVleet'}",TOR
333,"{'N. Powell', 'C. Miles', 'J. Valančiūnas', 'F. VanVleet', 'D. Green'}",TOR
334,"{'C. Miles', 'J. Valančiūnas', 'K. Leonard', 'F. VanVleet', 'D. Green'}",TOR
335,"{'S. Ibaka', 'K. Lowry', 'K. Leonard', 'P. Siakam', 'F. VanVleet'}",TOR
336,"{'S. Ibaka', 'K. Lowry', 'O. Anunoby', 'F. VanVleet', 'D. Green'}",TOR
337,"{'K. Lowry', 'J. Valančiūnas', 'O. Anunoby', 'F. VanVleet', 'D. Green'}",TOR
338,"{'C. Miles', 'J. Valančiūnas', 'O. Anunoby', 'F. VanVleet', 'D. Green'}",TOR
339,"{'N. Powell', 'J. Valančiūnas', 'O. Anunoby', 'K. Leonard', 'F. VanVleet'}",TOR
340,"{'J. Ingles', 'R. Rubio', 'R. Gobert', 'D. Mitchell', 'D. Favors'}",UTA
341,"{""R. O'Neale"", 'R. Rubio', 'R. Gobert', 'D. Mitchell', 'J. Crowder'}",UTA
342,"{'D. Exum', ""R. O'Neale"", 'R. Gobert', 'D. Mitchell', 'J. Crowder'}",UTA
343,"{'D. Exum', ""R. O'Neale"", 'J. Crowder', 'D. Favors', 'A. Burks'}",UTA
344,"{'D. Exum', 'J. Ingles', 'J. Crowder', 'D. Favors', 'A. Burks'}",UTA
345,"{'D. Exum', 'J. Ingles', 'E. Udoh', 'J. Crowder', 'A. Burks'}",UTA
346,"{'D. Exum', ""R. O'Neale"", 'G. Niang', 'E. Udoh', 'A. Burks'}",UTA
347,"{'D. Exum', ""R. O'Neale"", 'G. Niang', 'R. Gobert', 'D. Mitchell'}",UTA
348,"{'D. Exum', 'R. Rubio', 'G. Niang', 'R. Gobert', 'D. Mitchell'}",UTA
349,"{'J. Ingles', 'R. Rubio', 'R. Gobert', 'D. Mitchell', 'J. Crowder'}",UTA
350,"{'D. Exum', 'J. Ingles', 'G. Niang', 'D. Favors', 'A. Burks'}",UTA
351,"{'D. Exum', 'J. Ingles', 'R. Rubio', 'G. Niang', 'D. Favors'}",UTA
352,"{""R. O'Neale"", 'R. Rubio', 'G. Niang', 'R. Gobert', 'D. Mitchell'}",UTA
353,"{'C. Payne', 'J. Holiday', 'W. Carter', 'B. Portis', 'Z. LaVine'}",CHI
354,"{'J. Holiday', 'R. Arcidiacono', 'W. Carter', 'B. Portis', 'Z. LaVine'}",CHI
355,"{'J. Parker', 'J. Holiday', 'R. Arcidiacono', 'W. Carter', 'Z. LaVine'}",CHI
356,"{'J. Parker', 'J. Holiday', 'R. Arcidiacono', 'R. Lopez', 'Z. LaVine'}",CHI
357,"{'J. Parker', 'J. Holiday', 'R. Arcidiacono', 'A. Blakeney', 'R. Lopez'}",CHI
358,"{'J. Parker', 'R. Arcidiacono', 'A. Blakeney', 'R. Lopez', 'Z. LaVine'}",CHI
359,"{'J. Parker', 'R. Arcidiacono', 'W. Carter', 'A. Blakeney', 'Z. LaVine'}",CHI
360,"{'J. Parker', 'J. Holiday', 'R. Arcidiacono', 'B. Portis', 'Z. LaVine'}",CHI
361,"{'J. Holiday', 'R. Arcidiacono', 'B. Portis', 'R. Lopez', 'Z. LaVine'}",CHI
362,"{'J. Holiday', 'C. Payne', 'B. Portis', 'R. Lopez', 'Z. LaVine'}",CHI
363,"{'J. Holiday', 'C. Payne', 'A. Blakeney', 'B. Portis', 'R. Lopez'}",CHI
364,"{'J. Holiday', 'R. Arcidiacono', 'A. Blakeney', 'B. Portis', 'R. Lopez'}",CHI
365,"{'J. Parker', 'J. Holiday', 'W. Carter', 'C. Payne', 'Z. LaVine'}",CHI
366,"{'J. Parker', 'J. Holiday', 'C. Payne', 'A. Blakeney', 'R. Lopez'}",CHI
367,"{'R. Arcidiacono', 'A. Blakeney', 'B. Portis', 'R. Lopez', 'Z. LaVine'}",CHI
368,"{'C. Payne', 'A. Blakeney', 'B. Portis', 'R. Lopez', 'Z. LaVine'}",CHI
369,"{'J. Parker', 'J. Holiday', 'C. Payne', 'B. Portis', 'Z. LaVine'}",CHI
370,"{'W. Matthews', 'D. Finney-Smith', 'D. Jordan', 'D. Smith', 'L. Dončić'}",DAL
371,"{'J. Barea', 'D. Finney-Smith', 'J. Brunson', 'D. Jordan', 'L. Dončić'}",DAL
372,"{'J. Barea', 'J. Brunson', 'M. Kleber', 'D. Powell', 'L. Dončić'}",DAL
373,"{'J. Barea', 'R. Broekhoff', 'J. Brunson', 'M. Kleber', 'D. Powell'}",DAL
374,"{'D. Smith', 'J. Brunson', 'M. Kleber', 'D. Powell', 'L. Dončić'}",DAL
375,"{'J. Barea', 'W. Matthews', 'D. Finney-Smith', 'D. Jordan', 'L. Dončić'}",DAL
376,"{'J. Barea', 'J. Brunson', 'D. Jordan', 'M. Kleber', 'L. Dončić'}",DAL
377,"{'J. Barea', 'W. Matthews', 'J. Brunson', 'M. Kleber', 'D. Powell'}",DAL
378,"{'W. Matthews', 'D. Smith', 'J. Brunson', 'M. Kleber', 'D. Powell'}",DAL
379,"{'W. Matthews', 'J. Brunson', 'D. Jordan', 'M. Kleber', 'D. Smith'}",DAL
380,"{'W. Matthews', 'D. Smith', 'D. Jordan', 'D. Powell', 'L. Dončić'}",DAL
381,"{'W. Matthews', 'D. Finney-Smith', 'M. Kleber', 'D. Smith', 'L. Dončić'}",DAL
382,"{'N. Jokić', 'P. Millsap', 'W. Barton', 'J. Murray', 'G. Harris'}",DEN
383,"{'N. Jokić', 'W. Barton', 'J. Murray', 'T. Lyles', 'G. Harris'}",DEN
384,"{'W. Barton', 'M. Plumlee', 'J. Murray', 'T. Lyles', 'G. Harris'}",DEN
385,"{'M. Beasley', 'M. Plumlee', 'J. Murray', 'T. Lyles', 'G. Harris'}",DEN
386,"{'M. Beasley', 'M. Plumlee', 'J. Murray', 'T. Lyles', 'J. Hernangómez'}",DEN
387,"{'M. Beasley', 'M. Plumlee', 'M. Morris', 'T. Lyles', 'J. Hernangómez'}",DEN
388,"{'M. Plumlee', 'T. Lyles', 'J. Murray', 'G. Harris', 'J. Hernangómez'}",DEN
389,"{'N. Jokić', 'T. Lyles', 'J. Murray', 'G. Harris', 'J. Hernangómez'}",DEN
390,"{'N. Jokić', 'P. Millsap', 'G. Harris', 'J. Murray', 'T. Craig'}",DEN
391,"{'P. Millsap', 'G. Harris', 'T. Lyles', 'J. Murray', 'T. Craig'}",DEN
392,"{'T. Craig', 'N. Jokić', 'T. Lyles', 'M. Morris', 'G. Harris'}",DEN
393,"{'N. Jokić', 'M. Morris', 'T. Lyles', 'G. Harris', 'J. Hernangómez'}",DEN
394,"{'M. Plumlee', 'M. Morris', 'T. Lyles', 'G. Harris', 'J. Hernangómez'}",DEN
395,"{'M. Plumlee', 'M. Morris', 'T. Lyles', 'J. Murray', 'J. Hernangómez'}",DEN
396,"{'P. Millsap', 'M. Plumlee', 'J. Murray', 'M. Morris', 'J. Hernangómez'}",DEN
397,"{'P. Millsap', 'M. Plumlee', 'J. Murray', 'T. Craig', 'J. Hernangómez'}",DEN
398,"{'T. Craig', 'N. Jokić', 'P. Millsap', 'M. Morris', 'G. Harris'}",DEN
399,"{'N. Jokić', 'P. Millsap', 'J. Murray', 'G. Harris', 'J. Hernangómez'}",DEN
400,"{'M. Beasley', 'M. Morris', 'T. Lyles', 'J. Hernangómez', 'T. Welsh'}",DEN
401,"{'T. Lydon', 'M. Beasley', 'T. Lyles', 'M. Morris', 'T. Welsh'}",DEN
402,"{'C. Joseph', 'M. Turner', 'V. Oladipo', 'T. Young', 'D. Collison'}",IND
403,"{'C. Joseph', 'M. Turner', 'T. Evans', 'V. Oladipo', 'T. Young'}",IND
404,"{'B. Bogdanović', 'C. Joseph', 'M. Turner', 'T. Evans', 'V. Oladipo'}",IND
405,"{'B. Bogdanović', 'C. Joseph', 'T. Evans', 'V. Oladipo', ""K. O'Quinn""}",IND
406,"{'B. Bogdanović', 'D. McDermott', 'C. Joseph', 'T. Evans', ""K. O'Quinn""}",IND
407,"{'C. Joseph', 'T. Evans', 'V. Oladipo', ""K. O'Quinn"", 'T. Young'}",IND
408,"{'D. McDermott', 'M. Turner', 'V. Oladipo', 'T. Young', 'D. Collison'}",IND
409,"{'B. Bogdanović', 'D. McDermott', 'C. Joseph', 'M. Turner', 'T. Evans'}",IND
410,"{'D. McDermott', 'C. Joseph', 'T. Evans', 'V. Oladipo', ""K. O'Quinn""}",IND
411,"{'D. McDermott', 'C. Joseph', 'T. Evans', ""K. O'Quinn"", 'E. Sumner'}",IND
412,"{'D. McDermott', 'A. Johnson', 'A. Holiday', ""K. O'Quinn"", 'E. Sumner'}",IND
413,"{'D. McDermott', 'I. Anigbogu', 'A. Johnson', 'A. Holiday', 'E. Sumner'}",IND
414,"{'K. Caldwell-Pope', 'R. Rondo', 'B. Ingram', 'L. James', 'J. McGee'}",LAL
415,"{'K. Caldwell-Pope', 'K. Kuzma', 'R. Rondo', 'B. Ingram', 'L. James'}",LAL
416,"{'K. Kuzma', 'B. Ingram', 'R. Rondo', 'J. Hart', 'L. James'}",LAL
417,"{'L. Ball', 'K. Kuzma', 'B. Ingram', 'J. Hart', 'L. James'}",LAL
418,"{'L. Stephenson', 'L. Ball', 'K. Kuzma', 'B. Ingram', 'J. Hart'}",LAL
419,"{'L. Stephenson', 'L. Ball', 'K. Kuzma', 'J. Hart', 'J. McGee'}",LAL
420,"{'L. Stephenson', 'L. Ball', 'K. Kuzma', 'L. James', 'J. Hart'}",LAL
421,"{'K. Caldwell-Pope', 'L. Stephenson', 'B. Ingram', 'R. Rondo', 'J. McGee'}",LAL
422,"{'K. Caldwell-Pope', 'B. Ingram', 'R. Rondo', 'J. Hart', 'L. James'}",LAL
423,"{'B. Ingram', 'R. Rondo', 'J. Hart', 'L. James', 'J. McGee'}",LAL
424,"{'K. Caldwell-Pope', 'B. Ingram', 'J. Hart', 'L. James', 'J. McGee'}",LAL
425,"{'L. Ball', 'K. Kuzma', 'B. Ingram', 'R. Rondo', 'J. Hart'}",LAL
426,"{'L. Stephenson', 'L. Ball', 'J. Hart', 'L. James', 'J. McGee'}",LAL
427,"{'L. Stephenson', 'L. Ball', 'R. Rondo', 'L. James', 'J. McGee'}",LAL
428,"{'L. Stephenson', 'L. Ball', 'B. Ingram', 'R. Rondo', 'L. James'}",LAL
429,"{'G. Dragić', 'J. Richardson', 'R. McGruder', 'D. Jones', 'H. Whiteside'}",MIA
430,"{'G. Dragić', 'D. Wade', 'R. McGruder', 'D. Jones', 'H. Whiteside'}",MIA
431,"{'B. Adebayo', 'G. Dragić', 'D. Wade', 'R. McGruder', 'D. Jones'}",MIA
432,"{'B. Adebayo', 'D. Wade', 'J. Richardson', 'R. McGruder', 'D. Jones'}",MIA
433,"{'B. Adebayo', 'D. Wade', 'J. Richardson', 'K. Olynyk', 'T. Johnson'}",MIA
434,"{'B. Adebayo', 'J. Richardson', 'K. Olynyk', 'R. McGruder', 'T. Johnson'}",MIA
435,"{'J. Richardson', 'K. Olynyk', 'R. McGruder', 'T. Johnson', 'H. Whiteside'}",MIA
436,"{'J. Richardson', 'K. Olynyk', 'R. McGruder', 'D. Jones', 'T. Johnson'}",MIA
437,"{'G. Dragić', 'K. Olynyk', 'R. McGruder', 'D. Jones', 'T. Johnson'}",MIA
438,"{'G. Dragić', 'D. Wade', 'J. Richardson', 'K. Olynyk', 'R. McGruder'}",MIA
439,"{'G. Dragić', 'D. Wade', 'K. Olynyk', 'R. McGruder', 'D. Jones'}",MIA
440,"{'G. Dragić', 'B. Adebayo', 'R. McGruder', 'D. Jones', 'T. Johnson'}",MIA
441,"{'G. Dragić', 'D. Wade', 'R. McGruder', 'T. Johnson', 'H. Whiteside'}",MIA
442,"{'G. Dragić', 'R. McGruder', 'D. Jones', 'T. Johnson', 'H. Whiteside'}",MIA
443,"{'G. Dragić', 'B. Adebayo', 'J. Richardson', 'R. McGruder', 'T. Johnson'}",MIA
444,"{'B. Adebayo', 'D. Wade', 'J. Richardson', 'R. McGruder', 'T. Johnson'}",MIA
445,"{'G. Dragić', 'D. Wade', 'J. Richardson', 'R. McGruder', 'H. Whiteside'}",MIA
446,"{'B. Adebayo', 'D. Wade', 'J. Richardson', 'R. McGruder', 'H. Whiteside'}",MIA
447,"{'F. Ntilikina', 'K. Knox', 'A. Trier', 'T. Hardaway', 'E. Freedom'}",NYK
448,"{'K. Knox', 'A. Trier', 'T. Hardaway', 'M. Hezonja', 'N. Vonleh'}",NYK
449,"{'A. Trier', 'M. Robinson', 'M. Hezonja', 'D. Dotson', 'N. Vonleh'}",NYK
450,"{'A. Trier', 'M. Hezonja', 'R. Baker', 'D. Dotson', 'N. Vonleh'}",NYK
451,"{'T. Hardaway', 'M. Hezonja', 'R. Baker', 'D. Dotson', 'N. Vonleh'}",NYK
452,"{'T. Hardaway', 'R. Baker', 'T. Burke', 'D. Dotson', 'E. Freedom'}",NYK
453,"{'M. Robinson', 'T. Hardaway', 'T. Burke', 'D. Dotson', 'E. Freedom'}",NYK
454,"{'T. Hardaway', 'R. Baker', 'L. Thomas', 'D. Dotson', 'N. Vonleh'}",NYK
455,"{'F. Ntilikina', 'A. Trier', 'R. Baker', 'D. Dotson', 'N. Vonleh'}",NYK
456,"{'F. Ntilikina', 'A. Trier', 'T. Burke', 'D. Dotson', 'E. Freedom'}",NYK
457,"{'A. Trier', 'T. Hardaway', 'T. Burke', 'D. Dotson', 'E. Freedom'}",NYK
458,"{'A. Trier', 'M. Robinson', 'T. Hardaway', 'T. Burke', 'E. Freedom'}",NYK
459,"{'A. Trier', 'T. Hardaway', 'T. Burke', 'E. Freedom', 'N. Vonleh'}",NYK
460,"{'A. Trier', 'T. Hardaway', 'L. Thomas', 'T. Burke', 'N. Vonleh'}",NYK
461,"{'A. Trier', 'T. Hardaway', 'R. Baker', 'L. Thomas', 'N. Vonleh'}",NYK
462,"{'A. Trier', 'T. Hardaway', 'T. Burke', 'D. Dotson', 'N. Vonleh'}",NYK
463,"{'A. Trier', 'M. Robinson', 'T. Hardaway', 'T. Burke', 'N. Vonleh'}",NYK
464,"{'D. Šarić', 'A. Johnson', 'R. Covington', 'J. Redick', 'T. McConnell'}",PHI
465,"{'D. Šarić', 'L. Shamet', 'A. Johnson', 'J. Redick', 'T. McConnell'}",PHI
466,"{'D. Šarić', 'L. Shamet', 'J. Embiid', 'J. Redick', 'T. McConnell'}",PHI
467,"{'L. Shamet', 'M. Fultz', 'R. Covington', 'J. Embiid', 'J. Redick'}",PHI
468,"{'L. Shamet', 'M. Fultz', 'F. Korkmaz', 'R. Covington', 'J. Embiid'}",PHI
469,"{'D. Šarić', 'M. Fultz', 'F. Korkmaz', 'R. Covington', 'J. Embiid'}",PHI
470,"{'D. Šarić', 'F. Korkmaz', 'R. Covington', 'J. Embiid', 'T. McConnell'}",PHI
471,"{'D. Šarić', 'R. Covington', 'J. Embiid', 'J. Redick', 'T. McConnell'}",PHI
472,"{'D. Šarić', 'M. Fultz', 'R. Covington', 'J. Embiid', 'J. Redick'}",PHI
473,"{'D. Šarić', 'L. Shamet', 'F. Korkmaz', 'J. Embiid', 'T. McConnell'}",PHI
474,"{'D. Šarić', 'L. Shamet', 'A. Johnson', 'F. Korkmaz', 'T. McConnell'}",PHI
475,"{'L. Shamet', 'A. Johnson', 'R. Covington', 'J. Redick', 'T. McConnell'}",PHI
476,"{'L. Shamet', 'R. Covington', 'J. Embiid', 'J. Redick', 'T. McConnell'}",PHI
477,"{'D. Šarić', 'L. Shamet', 'M. Fultz', 'R. Covington', 'J. Embiid'}",PHI
478,"{'D. Šarić', 'L. Shamet', 'A. Johnson', 'M. Fultz', 'R. Covington'}",PHI
479,"{'D. Šarić', 'A. Johnson', 'M. Fultz', 'R. Covington', 'J. Redick'}",PHI
480,"{'D. Šarić', 'A. Johnson', 'R. Covington', 'J. Embiid', 'T. McConnell'}",PHI
481,"{'J. Nurkić', 'D. Lillard', 'E. Turner', 'C. McCollum', 'A. Aminu'}",POR
482,"{'M. Harkless', 'J. Nurkić', 'D. Lillard', 'E. Turner', 'C. McCollum'}",POR
483,"{'M. Harkless', 'E. Turner', 'S. Curry', 'M. Leonard', 'N. Stauskas'}",POR
484,"{'E. Turner', 'S. Curry', 'M. Leonard', 'A. Aminu', 'N. Stauskas'}",POR
485,"{'D. Lillard', 'C. McCollum', 'N. Stauskas', 'M. Leonard', 'A. Aminu'}",POR
486,"{'M. Harkless', 'J. Nurkić', 'E. Turner', 'S. Curry', 'N. Stauskas'}",POR
487,"{'D. Lillard', 'Z. Collins', 'E. Turner', 'C. McCollum', 'A. Aminu'}",POR
488,"{'M. Harkless', 'D. Lillard', 'Z. Collins', 'C. McCollum', 'A. Aminu'}",POR
489,"{'C. Swanigan', 'J. Layman', 'W. Baldwin', 'M. Leonard', 'N. Stauskas'}",POR
490,"{'J. Wall', 'A. Rivers', 'B. Beal', 'I. Mahinmi', 'M. Morris'}",WAS
491,"{'J. Wall', 'A. Rivers', 'B. Beal', 'M. Morris', 'J. Smith'}",WAS
492,"{'J. Wall', 'A. Rivers', 'T. Satoranský', 'J. Green', 'J. Smith'}",WAS
493,"{'J. Wall', 'B. Beal', 'A. Rivers', 'O. Porter', 'M. Morris'}",WAS
494,"{'K. Oubre', 'J. Wall', 'B. Beal', 'O. Porter', 'M. Morris'}",WAS
495,"{'K. Oubre', 'J. Wall', 'B. Beal', 'A. Rivers', 'O. Porter'}",WAS
496,"{'T. Thompson', 'K. Love', 'G. Hill', 'R. Hood', 'C. Osman'}",CLE
497,"{'T. Thompson', 'K. Love', 'C. Sexton', 'G. Hill', 'C. Osman'}",CLE
498,"{'J. Clarkson', 'K. Love', 'L. Nance', 'C. Sexton', 'C. Osman'}",CLE
499,"{'J. Clarkson', 'K. Love', 'L. Nance', 'C. Sexton', 'R. Hood'}",CLE
500,"{'J. Clarkson', 'L. Nance', 'S. Dekker', 'C. Sexton', 'R. Hood'}",CLE
501,"{'J. Clarkson', 'L. Nance', 'S. Dekker', 'G. Hill', 'R. Hood'}",CLE
502,"{'K. Love', 'L. Nance', 'C. Sexton', 'G. Hill', 'C. Osman'}",CLE
503,"{'K. Love', 'L. Nance', 'G. Hill', 'R. Hood', 'C. Osman'}",CLE
504,"{'J. Clarkson', 'K. Love', 'L. Nance', 'R. Hood', 'C. Osman'}",CLE
505,"{'T. Thompson', 'K. Love', 'C. Sexton', 'R. Hood', 'C. Osman'}",CLE
506,"{'J. Clarkson', 'T. Thompson', 'K. Love', 'C. Sexton', 'R. Hood'}",CLE
507,"{'J. Clarkson', 'L. Nance', 'S. Dekker', 'C. Sexton', 'C. Osman'}",CLE
508,"{'J. Clarkson', 'T. Thompson', 'K. Love', 'G. Hill', 'C. Osman'}",CLE
509,"{'S. Dekker', 'G. Hill', 'C. Sexton', 'A. Žižić', 'C. Osman'}",CLE
510,"{'J. Clarkson', 'S. Dekker', 'C. Sexton', 'A. Žižić', 'C. Osman'}",CLE
511,"{'N. Jokić', 'P. Millsap', 'M. Beasley', 'J. Murray', 'T. Craig'}",DEN
512,"{'N. Jokić', 'P. Millsap', 'M. Beasley', 'J. Murray', 'J. Hernangómez'}",DEN
513,"{'N. Jokić', 'M. Beasley', 'J. Murray', 'T. Lyles', 'J. Hernangómez'}",DEN
514,"{'M. Plumlee', 'T. Lyles', 'M. Morris', 'T. Craig', 'J. Hernangómez'}",DEN
515,"{'N. Jokić', 'T. Lyles', 'J. Murray', 'T. Craig', 'J. Hernangómez'}",DEN
516,"{'N. Jokić', 'P. Millsap', 'J. Murray', 'T. Craig', 'J. Hernangómez'}",DEN
517,"{'N. Jokić', 'P. Millsap', 'M. Morris', 'G. Harris', 'J. Hernangómez'}",DEN
518,"{'P. Millsap', 'M. Beasley', 'M. Plumlee', 'M. Morris', 'J. Hernangómez'}",DEN
